index,ID,Title,Citation,Content,SectionDetail1,SectionDetail2,SectionDetail3,SectionDetail4,CodingSummary,Disease Investigation,DIxRef,Disease Reporting,DRepxRef,Syndromic Surveillance,SSxRef,Lab Reporting,LRxRef,Cancer Registry,CRxRef,Immunization Registry,IRxRef,Vital Statistics,VSxRef,Birth Defects,BDxRef,Newborn Blood Screening,NBBSxRef,MethPrecursorTracking,MethTrackingxRef,Anatomical Gift,AGxRef,Mental and Behavioral Health Reporting,MHRxRef,Accountable Care Organizations,ACOxRef,HIE-HIO,HIExRef,EHR-Treatment,EHRxRef,EHR-Education,EdxRef,EHR-Corrections,CxRef,Workers Compensation,WCxRef,Payor,PxRef,Prescription Drug Monitoring Program,PDMPxRef,ControlledSubstances,CSxRef,HealthCareQuality,HCQxRef,AdvanceDirectiveInformationSystems,ADISxRef,TraumaInformationSystems,TISxRef,ChildBloodLead,CBLxRef,NewbornHearingScreening,NBHSxRef,MedicalMarijuana,MMxR,EMSReporting,EMSxRef,ChildSupportWelfareFoster,CSupportxRef,HazardousSubstanceRegistry,HazSubxRef,DriversLicense,DLxRef,ResearchPublicUse,PubUsexRef,HITOversight,HITOxRef,GovernmentRecords,GovRecxRef,OccupationalHealth,OHxRef,PublicAssistance,PubAssistxRef,DentalIdentification,DentalxRef,VulnerablePopulations,VulnerablePopxRef,BreathTestingRec,BreathTestxRef,VoterRegistration,VoterRegxRef,PropertyTax,PropertyTaxxRef,FamilyPlanning,FamPlanxRef,HealthcareServiceReport,HCSReportxRef,InfectiousDisEpiSystem,IDEpiSystemxRef,AdminInvestigations,AdminInvestxRef,MedMalReporting,MedMalxRef,MentalHealthGun,MHGunxRef,BirthRelatedComp,BirthRelatedCompxR,ChronicDiseaseIS,ChronicDiseaseISxR,Location 1
363,1470,Section 405.4. Medical staff,10 NY ADC 405.4 | Title 10. Department of Health,Regulations,Title 10. Department of Health,Chapter V. Medical Facilities,Subchapter A. Medical Facilities--Minimum Standards,Article 2. Hospitals,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
364,2270,"114-15-4. Examination, Analysis, Review Activities and Record Retention Requirements.",WV ADC § 114-15-4 | Title 114. Insurance Commissioner,Regulations,Title 114. Insurance Commissioner,Legislative Rule (Ser. 15),Series 15. Examiners and Examinations,,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
365,85,§ 20-18-308. Reproduction of originals,AR ST § 20-18-308,Statutes,Title 20. Public Health and Welfare,Chapter 18. Vital Statistics,,,"VS,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
366,2456,§ 15. Annual report,MA ST 118I § 15,Statutes,Part I. Administration of the Government (Ch. 1-182),Title XVII. Public Welfare (Ch. 115-123B),Chapter 118I. Health Information Technology,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
367,2272,§ 114A-2-3. Data Collection Privacy and Security Requirements.,"WV ADC § 114A-2-3 | Title 114A. Secretary of the Department of Health and Human Resources, Insurance Commissioner, and the Chair of the Health Care Authority",Regulations,"Title 114A. Secretary of the Department of Health and Human Resources, Insurance Commissioner, and the Chair of the Health Care Authority",Joint Legislative Rule (Ser. 2),Series 2. All-Payer Claims Database—Privacy and Security Requirements,,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
368,2420,3860/999. Effective date,IL ST CH 20 § 3860/999,Statutes,Chapter 20. Executive Branch,Illinois Research Park Authority,Act 3860. Illinois Health Information Exchange and Technology Act,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
369,2746,126-A:5 Commissioner of Health and Human Services.,NH ST § 126-A:5,Statutes,Title X. Public Health (Ch. 125 to 149-O),Chapter 126-A. Department of Health and Human Services,,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
370,1177,37.85.1109. ELIGIBLE HOSPITAL ELIGIBILITY VERIFICATION BY DPHHS,MT ADC 37.85.1109 | Title 37. Public Health and Human Services,Regulations,Title 37. Public Health and Human Services,Chapter 85. General Medicaid Services,Sub-chapter 11. Montana Medicaid Provider Incentive Program for Electronic Healthcare Records,,"EHR-TxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
371,1026,"R 338.3055 Schedule 2, 3, 4, or 5 controlled substances prescriptions; requirements for centralized prescription processing pharmacies.",MI ADC R. 338.3055 | Department of Community Health (R 338.3051 through R 338.3056),Regulations,Department of Community Health (R 338.3051 through R 338.3056),Director's Office,Centralized Prescription Processing Pharmacies,Part 2 . Controlled Substances Prescriptions,"EHR-T, CSxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
372,2426,110/9.8. Business associates,IL ST CH 740 § 110/9.8,Statutes,Chapter 740. Civil Liabilities,Act 110. Mental Health and Developmental Disabilities Confidentiality Act,,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
373,1413,162A.130. “Record” defined,NV ST 162A.130,Statutes,Title 13. Guardianships; Conservatorships; Trusts (Chapters 159-167),Chapter 162A. Power of Attorney for Financial Matters and Durable Power of Attorney for Health Care Decisions,General Provisions,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
374,2274,§ 19-14-3. General Rules for Practitioners for Patients Not Suffering From a Terminal Illness.,WV ADC § 19-14-3 | Title 19. West Virginia Board of Examiners for Registered Professional Nurses,Regulations,Title 19. West Virginia Board of Examiners for Registered Professional Nurses,Legislative Rule (Ser. 14),Series 14. Practitioner Requirements for Accessing the West Virginia Controlled Substances Monitoring Program Database,,"PDMP,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
375,2378,"§§ 19a-750 to 19a-754. Repealed. (2014, P.A. 14-217, § 259, eff. July 1, 2014.)",CT ST § 19a-752,Statutes,Title 19A. Public Health and Well-Being,Chapter 368DD. Health Information Technology Exchange of Connecticut,,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
376,1444,§ 1301. Admitted assets,NY INS § 1301,Statutes,Insurance Law (Refs & Annos),Chapter 28. Of the Consolidated Laws (Refs & Annos),Article 13. Assets and Deposits,,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
377,945,.01 Definitions.,MD ADC 10.03.01.01 | Title 10 Department of Health and Mental Hygiene,Regulations,Title 10 Department of Health and Mental Hygiene,Subtitle 03 Health Statistics,Chapter 01 Vital Records,,"VS,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
378,719,840.10 Definitions,77 IL ADC 840.10 | Title 77: Public Health,Regulations,Title 77: Public Health,Chapter I(4): Department of Public Health,Subchapter P: Hazardous and Poisonous Substances,Part 840: Health and Hazardous Substances Registry Code,"CRxR, VSxR, BDxR, Other, HazSubR,",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379,845,§ 36. State registrar as custodian,LA R.S. 40:36,Statutes,Title 40. Public Health and Safety,Chapter 2. Vital Statistics Laws,Part I. General Provisions,,"VS,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380,1283,Saf-C 5901.116 “Trauma and emergency medical services information system (TEMSIS)”,NH ADC SAF-C 5901.116 | Office of Legislative Services,Regulations,Division of Administrative Rules,Department of Safety Commissioner,,,"EHR-TxR, Other, EMS,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
381,1833,46:05:09:03. Maintenance of client case records.,SD ADC 46:05:09:03 | Department of Human Services (Articles 46:05 to 46:33),Regulations,Department of Human Services (Articles 46:05 to 46:33),Article 46:05 Alcohol and Drug Abuse,Chapter 46:05:09 Client Case Records,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382,1502,3798.08 Civil and criminal liability; limitation,OH ST § 3798.08,Statutes,Title XXXVII. Health--Safety--Morals,Chapter 3798. Electronic Health Records; Health Information Exchanges,,,"HIExR, Other, HITO,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
383,1071,62J.4982. Enforcement authority; compliance,MN ST § 62J.4982,Statutes,Insurance (Ch. 59A-79a),Chapter 62J. Health Care Cost Containment,Health Care Information Exchange,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384,2539,§ 54-59-29. Health information exchange--Confidential records,ND ST 54-59-29,Statutes,Title 54. State Government,Chapter 54-59. Information Technology Department,,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
385,365,702-1:1-1-7. MARKET CONDUCT RECORD RETENTION,3 CO ADC 702-1:1-1-7 | Title 700. Department of Regulatory Agencies,Regulations,Title 700. Department of Regulatory Agencies,702. Division of Insurance,3 CCR 702-1. Administrative Procedures,,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
386,1366,§ 24-14B-10. State agency; electronic medical records,NM ST § 24-14B-10,Statutes,Chapter 24. Health and Safety,Article 14B. Electronic Medical Records Act,,,"HIExR, EHR-T, PayxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
387,2565,§ 2522. Programs; powers of the commissioner,NY PUB HEALTH § 2522,Statutes,Public Health Law,Chapter 45. Of the Consolidated Laws,Article 25. Maternal and Child Health,Title II. Prenatal Care,"EHR-T, PayxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
388,1930,§ 182.103. Privacy of Information,TX HEALTH & S § 182.103,Statutes,Health and Safety Code (Refs & Annos),Title 2. Health,Subtitle I. Medical Records,Chapter 182. Texas Health Services Authority,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
389,820,906 KAR 1:170. Administrative subpoenas,906 KY ADC 1:170 | Title 906. Cabinet for Health and Family Services,Regulations,Title 906. Cabinet for Health and Family Services,Chapter 1. Office of Inspector General,,,"Other, AdminInv,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
390,657,3860/20. Powers and duties of the Illinois Health Information Exchange Authority,IL ST CH 20 § 3860/20,Statutes,Chapter 20. Executive Branch,Illinois Research Park Authority,t 3860. Illinois Health Information Exchange and Technology Act,,"HIE, PayxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
391,2277,§ 64-48-2. Definitions.,WV ADC § 64-48-2 | Title 64. Bureau for Public Health--Department of Health and Human Resources,Regulations,Title 64. Bureau for Public Health—Department of Health and Human Resources,Legislative Rule (Ser. 48),Series 48. Emergency Medical Services,,"EHR-TxR, Other, EMS,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
392,677,5/5-20. Electronic health care card,IL ST CH 305 § 5/5-20,Statutes,Chapter 305. Public Aid,Act 5. Illinois Public Aid Code,Article V. Medical Assistance,,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
393,393,§ 19a-42. Amendment of vital records,CT ST § 19a-42,Statutes,Title 19A. Public Health and Well-Being,Chapter 368A. Department of Public Health,,,"VS,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
394,102,007.05.2-6. General Administration.,AR ADC 007.05.2-6 | Title 007. Department of Health,Regulations,Title 007. Department of Health,Division 05. Health Facility Services,Rule 2. Rules and Regulations for Abortion Facilities in Arkansas,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
395,2618,§ 100.5. Receipt and Release of Registry Data,25 TX ADC § 100.5 | Title 25. Health Services,Regulations,Title 25. Health Services,Part 1. Department of State Health Services,Chapter 100. Immunization Registry,,"IR, VSxR, HIExR,",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
396,1110,338.100. Records required to be kept--requirements,MO ST 338.100,Statutes,Title XXII. Occupations and Professions,Chapter 338. Pharmacists and Pharmacies (Refs & Annos),Pharmacists,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
397,2644,§ 1661.0055. Use of Technology: Waiver,TX INS § 1661.0055,Statutes,Insurance Code,Title 8. Health Insurance and Other Health Coverages,Subtitle J. Health Information Technology,,"EHR-TxR, Pay, OtherxR, HITOxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398,84,§ 20-17-1202. Definitions,AR ST § 20-17-1202,Statutes,Title 20. Public Health and Welfare,Chapter 17. Death and Disposition of the Dead,,,"AG,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
399,1086,4764.0040 HEALTH CARE HOME STANDARDS.,MN ADC 4764.0040 | Chapter 4764,Regulations,Chapter 4764,Department of Health,Health Care Homes,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
400,1919,§ 104.0156. Health Care Information Technology Advisory Committee,TX HEALTH & S § 104.0156,Statutes,Health and Safety Code (Refs & Annos),Title 2. Health,Subtitle E. Health Care Councils and Resource Centers (Refs & Annos),Chapter 104. Statewide Health Coordinating Council and State Health Plan,"HIExR, EHR-T, PayxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
401,551,511-1-3-.34. Copies of Data from Vital Records,GA ADC 511-1-3-.34 | Title 511. Georgia Department of Public Health,Regulations,Title 511. Georgia Department of Public Health,Subtitle 511-1-3. Vital Records,,,"VS,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
402,1572,§ 1-120. Confidentiality of data--Disclosure upon court order--Immunity from liability,OK ST T. 63 § 1-120,Statutes,Title 63. Public Health and Safety (Refs & Annos),Chapter 1. Public Health Code,Article 1. General Administration (Refs & Annos),A. General,"Other, GovRec,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
403,1436,NAC 616C.118 ‘Health care records‘ defined. (NRS 616A.400),NV ADC 616C.118 | Chapter 616C. Industrial Insurance: Benefits for Injury or Death,Regulations,Chapter 616C. Industrial Insurance: Benefits for Injury or Death,Determination and Payment of Benefits,Accident Benefits,,"WC,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
